letter_id,lemmas_en,lemmas_fr
LTR-001,"['i', 'flatter', 'myself', 'dear', 'sister', 'that', 'i', 'shall', 'give', 'you', 'some', 'pleasure', 'in', 'let', 'you', 'know', 'that', 'i', 'have', 'safely', 'pass', 'the', 'sea', 'though', 'we', 'have', 'the', 'ill', 'fortune', 'of', 'a', 'storm', 'we', 'be', 'persuade', 'by', 'the', 'captain', 'of', 'the', 'yacht', 'to', 'set', 'out', 'in', 'a', 'calm', 'and', 'he', 'pretend', 'there', 'be', 'nothing', 'so', 'easy', 'as', 'to', 'tide', 'it', 'over', 'but', 'after', 'two', 'day', 'slowly', 'move', 'the', 'wind', 'blow', 'so', 'hard', 'that', 'none', 'of', 'the', 'sailor', 'could', 'keep', 'their', 'foot', 'and', 'we', 'be', 'all', 'sunday', 'night', 'toss', 'very', 'handsomely', 'i', 'never', 'see', 'a', 'man', 'more', 'frighted', 'sic', 'than', 'the', 'captain', 'for', 'my', 'part', 'i', 'have', 'be', 'so', 'lucky', 'neither', 'to', 'suffer', 'from', 'fear', 'nor', 'seasickness', 'though', 'i', 'confess', 'i', 'be', 'so', 'impatient', 'to', 'see', 'myself', 'once', 'more', 'upon', 'dry', 'land', 'that', 'i', 'would', 'not', 'stay', 'till', 'the', 'yacht', 'could', 'get', 'to', 'rotterdam', 'but', 'go', 'in', 'the', 'long', 'boat', 'to', 'helvoetsluys', 'where', 'we', 'have', 'voiture', 'to', 'carry', 'we', 'to', 'the', 'briel', 'i', 'be', 'charm', 'with', 'the', 'neatness', 'of', 'that', 'little', 'town', 'but', 'my', 'arrival', 'at', 'rotterdam', 'present', 'i', 'a', 'new', 'scene', 'of', 'pleasure', 'all', 'the', 'street', 'be', 'paved', 'with', 'broad', 'stone', 'and', 'before', 'many', 'of', 'the', 'mean', 'artificer', 'door', 'be', 'place', 'seat', 'of', 'various', 'coloured', 'marble', 'so', 'neatly', 'keep', 'that', 'i', 'assure', 'you', 'i', 'walk', 'almost', 'all', 'over', 'the', 'town', 'yesterday', 'in', 'my', 'slipper', 'without', 'receive', 'one', 'spot', 'of', 'dirt', 'and', 'you', 'may', 'see', 'the', 'dutch', 'maid', 'wash', 'the', 'pavement', 'of', 'the', 'street', 'with', 'more', 'application', 'than', 'our', 'do', 'our', 'bed', 'chamber', 'the', 'town', 'seem', 'so', 'full', 'of', 'person', 'with', 'such', 'busy', 'face', 'all', 'in', 'motion', 'that', 'i', 'can', 'hardly', 'fancy', 'it', 'be', 'not', 'some', 'celebrate', 'fair', 'but', 'i', 'see', 'it', 'be', 'every', 'day', 'the', 'same', 'te', 'certain', 'no', 'town', 'can', 'be', 'more', 'advantageously', 'situate', 'for', 'commerce', 'here', 'be', 'seven', 'large', 'canal', 'on', 'which', 'the', 'merchant', 'ship', 'come', 'up', 'to', 'the', 'very', 'door', 'of', 'their', 'house', 'the', 'shop', 'and', 'warehouse', 'be', 'of', 'a', 'surprising', 'neatness', 'and', 'magnificence', 'fill', 'with', 'a', 'incredible', 'quantity', 'of', 'fine', 'merchandise', 'and', 'so', 'much', 'cheap', 'than', 'what', 'we', 'see', 'in', 'england', 'that', 'i', 'have', 'much', 'ado', 'to', 'persuade', 'myself', 'i', 'be', 'still', 'so', 'near', 'it', 'here', 'be', 'neither', 'dirt', 'nor', 'beggary', 'to', 'be', 'see', 'one', 'be', 'not', 'shocked', 'with', 'that', 'loathsome', 'cripple', 'so', 'common', 'in', 'london', 'nor', 'tease', 'with', 'the', 'importunity', 'of', 'idle', 'fellow', 'and', 'wenche', 'that', 'chuse', 'sic', 'to', 'be', 'nasty', 'and', 'lazy', 'the', 'common', 'servant', 'and', 'little', 'shop', 'woman', 'here', 'be', 'more', 'nicely', 'clean', 'than', 'most', 'of', 'our', 'lady', 'and', 'the', 'great', 'variety', 'of', 'neat', 'dress', 'every', 'woman', 'dress', 'her', 'head', 'after', 'her', 'own', 'fashion', 'be', 'a', 'additional', 'pleasure', 'in', 'see', 'the', 'town', 'you', 'see', 'hitherto', 'i', 'make', 'no', 'complaint', 'dear', 'sister', 'and', 'if', 'i', 'continue', 'to', 'like', 'travel', 'as', 'i', 'do', 'at', 'present', 'i', 'shall', 'not', 'repent', 'my', 'project', 'it', 'will', 'go', 'a', 'great', 'way', 'in', 'make', 'i', 'satisfied', 'with', 'it', 'if', 'it', 'afford', 'i', 'a', 'opportunity', 'of', 'entertaining', 'you', 'but', 'it', 'be', 'not', 'from', 'holland', 'that', 'you', 'may', 'expect', 'a', 'offer', 'i', 'can', 'write', 'enough', 'in', 'the', 'stile', 'sic', 'of', 'rotterdam', 'to', 'tell', 'you', 'plainly', 'in', 'one', 'word', 'that', 'i', 'expect', 'return', 'of', 'all', 'the', 'london', 'news', 'you', 'see', 'i', 'have', 'already', 'learn', 'to', 'make', 'a', 'good', 'bargain', 'and', 'that', 'it', 'be', 'not', 'for', 'nothing', 'i', 'will', 'so', 'much', 'as', 'tell', 'you', 'i', 'be', 'your', 'affectionate', 'sister']","['vous', 'apprendre', 'avec', 'plaisir', 'sans', 'doute', 'son', 'chere', 'sœur', 'que', 'moi', 'avoir', 'passer', 'le', 'mer', 'sans', 'accident', 'quoique', 'nous', 'avoir', 'essuyer', 'un', 'tempête', 'le', 'capitaine', 'de', 'le', 'yacht', 'nous', 'faire', 'partir', 'dans', 'un', 'tem', 'calme', 'croire', 'que', 'lui', 'être', 'facile', 'de', 'faire', 'le', 'trajet', 'à', 'le', 'faveur', 'de', 'le', 'marée', 'mais', 'deux', 'jour', 'être', 'à', 'peine', 'écouler', 'que', 'lui', 'soi', 'élever', 'un', 'vent', 'si', 'violent', 'que', 'aucun', 'matelot', 'ne', 'pouvoir', 'soi', 'tenir', 'debout', 'nous', 'être', 'cruellement', 'agiter', 'tout', 'le', 'nuit', 'de', 'le', 'dimanche', 'à', 'le', 'lundi', 'moi', 'ne', 'avoir', 'jamais', 'voir', 'un', 'homme', 'plus', 'effrayer', 'que', 'le', 'capitaine', 'pour', 'moi', 'moi', 'ne', 'avoir', 'avoir', 'ni', 'crainte', 'ni', 'maladie', 'de', 'mer', 'moi', 'avouer', 'cependant', 'que', 'moi', 'avoir', 'fort', 'envie', 'de', 'moi', 'voir', 'encore', 'un', 'fois', 'sur', 'le', 'terre', 'ferme', 'que', 'moi', 'ne', 'avoir', 'pas', 'le', 'patience', 'de', 'attendre', 'le', 'arrivée', 'de', 'le', 'yacht', 'à', 'rotterdam', 'moi', 'moi', 'fils', 'transporter', 'dans', 'le', 'grand', 'chaloupe', 'à', 'helvoetfluys', 'où', 'nous', 'prime', 'un', 'voiture', 'pour', 'le', 'briel', 'moi', 'être', 'enchanter', 'de', 'le', 'propreté', 'de', 'ce', 'petit', 'ville', 'mais', 'celui', 'de', 'rotterdam', 'moi', 'ravir', 'tout', 'le', 'rue', 'y', 'être', 'paver', 'un', 'grand', 'pierre', 'on', 'voir', 'devant', 'le', 'son', 'même', 'de', 'le', 'artisan', 'un', 'siége', 'de', 'marbre', 'de', 'divers', 'couleur', 'le', 'pavé', 'être', 'toujours', 'si', 'bien', 'nettoyer', 'que', 'moi', 'parcourir', 'hier', 'presque', 'tout', 'le', 'ville', 'incognito', 'en', 'pantoufle', 'sans', 'attraper', 'le', 'moindre', 'crotte', 'enfin', 'le', 'rue', 'de', 'hollande', 'être', 'plus', 'propre', 'que', 'son', 'chambre', 'à', 'coucher', 'le', 'rue', 'de', 'rotterdam', 'être', 'toujours', 'si', 'remplir', 'de', 'monde', 'que', 'lui', 'moi', 'sembler', 'que', 'ce', 'être', 'un', 'foire', 'continuel', 'lui', 'être', 'vrai', 'que', 'on', 'ne', 'trouver', 'point', 'de', 'ville', 'plus', 'avantageusement', 'situer', 'pour', 'le', 'commerce', 'lui', 'y', 'avoir', 'sept', 'grand', 'canal', 'par', 'lequel', 'le', 'vaisseau', 'marchand', 'monter', 'jusques', 'devant', 'le', 'porte', 'de', 'le', 'maison', 'le', 'boutique', 'le', 'magasin', 'être', 'de', 'un', 'magnificence', 'de', 'un', 'propreté', 'étonnant', 'on', 'y', 'voir', 'un', 'quantité', 'incroyable', 'de', 'marchandise', 'qui', 'être', 'tout', 'de', 'un', 'prix', 'si', 'inférieur', 'à', 'celui', 'que', 'eux', 'coûter', 'en', 'angle', 'terre', 'que', 'malgré', 'moi', 'moi', 'moi', 'persuader', 'en', 'être', 'fort', 'éloigner', 'on', 'ne', 'voir', 'pas', 'plus', 'de', 'mendian', 'à', 'rotterdam', 'que', 'de', 'crotte', 'le', 'œil', 'ne', 'y', 'être', 'point', 'choquer', 'comme', 'à', 'londres', 'par', 'le', 'dégoûtant', 'spectacle', 'de', 'un', 'quantité', 'de', 'estropié', 'on', 'ne', 'y', 'être', 'point', 'fatiguer', 'par', 'le', 'importunité', 'de', 'paresseux', 'de', 'paresseuse', 'qui', 'vivre', 'par', 'goût', 'dans', 'le', 'saleté', 'dans', 'le', 'oisiveté', 'le', 'plus', 'petit', 'marchande', 'le', 'servante', 'même', 'y', 'être', 'plus', 'propre', 'que', 'le', 'plûpart', 'de', 'son', 'dames', 'le', 'femme', 'ne', 'faire', 'asservir', 'à', 'aucun', 'mode', 'chacun', 'soi', 'mettre', 'à', 'son', 'goût', 'ce', 'qui', 'causer', 'dans', 'le', 'ajustemen', 'un', 'variété', 'assez', 'agréable', 'moi', 'ne', 'moi', 'plaindre', 'point', 'comme', 'vous', 'voir', 'son', 'chere', 'soeur', 'si', 'moi', 'ne', 'essuyer', 'pas', 'plus', 'de', 'désagrément', 'que', 'moi', 'ne', 'avoir', 'faire', 'jusque', 'ici', 'moi', 'ne', 'moi', 'repentir', 'point', 'de', 'avoir', 'former', 'le', 'projet', 'de', 'voyager', 'moi', 'moi', 'en', 'féliciter', 'à', 'le', 'contraire', 'tout', 'le', 'fois', 'que', 'moi', 'trouver', 'occasion', 'de', 'vous', 'amuser', 'par', 'quelque', 'récit', 'agréable', 'mais', 'on', 'être', 'intéresser', 'en', 'hollande', 'moi', 'avoir', 'assez', 'prendre', 'le', 'style', 'de', 'rotterdam', 'pour', 'vous', 'demander', 'en', 'échange', 'tout', 'le', 'nouvelle', 'de', 'londres', 'vous', 'voir', 'que', 'moi', 'faire', 'déjà', 'bien', 'faire', 'un', 'marché', 'moi', 'être', 'son', 'affectionnée', 'sœur']"
LTR-002,"['i', 'make', 'haste', 'to', 'tell', 'you', 'dear', 'madam', 'that', 'after', 'all', 'the', 'dreadful', 'fatigue', 'you', 'threaten', 'i', 'with', 'i', 'be', 'hitherto', 'very', 'well', 'pleased', 'with', 'my', 'journey', 'we', 'take', 'care', 'to', 'make', 'such', 'short', 'stage', 'every', 'day', 'that', 'i', 'rather', 'fancy', 'myself', 'upon', 'party', 'of', 'pleasure', 'than', 'upon', 'the', 'road', 'and', 'sure', 'nothing', 'can', 'be', 'more', 'agreeable', 'than', 'travel', 'in', 'holland', 'the', 'whole', 'country', 'appear', 'a', 'large', 'garden', 'the', 'road', 'be', 'well', 'paved', 'shade', 'on', 'each', 'side', 'with', 'row', 'of', 'tree', 'and', 'border', 'with', 'large', 'canal', 'full', 'of', 'boat', 'passing', 'and', 'repass', 'every', 'twenty', 'pace', 'give', 'you', 'the', 'prospect', 'of', 'some', 'villa', 'and', 'every', 'four', 'hour', 'that', 'of', 'a', 'large', 'town', 'so', 'surprisingly', 'neat', 'i', 'be', 'sure', 'you', 'would', 'be', 'charm', 'with', 'they', 'the', 'place', 'i', 'be', 'now', 'at', 'be', 'certainly', 'one', 'of', 'the', 'fine', 'village', 'in', 'the', 'world', 'here', 'be', 'several', 'square', 'finely', 'build', 'and', 'what', 'i', 'think', 'a', 'particular', 'beauty', 'the', 'whole', 'set', 'with', 'thick', 'large', 'tree', 'the', 'be', 'at', 'the', 'same', 'time', 'the', 'hyde', 'park', 'and', 'mall', 'of', 'the', 'person', 'of', 'quality', 'for', 'they', 'take', 'the', 'air', 'in', 'it', 'both', 'on', 'foot', 'and', 'in', 'coach', 'there', 'be', 'shop', 'for', 'wafer', 'cool', 'liquor', 'i', 'have', 'be', 'to', 'see', 'several', 'of', 'the', 'most', 'celebrate', 'garden', 'but', 'i', 'will', 'not', 'teaze', 'sic', 'you', 'with', 'their', 'description', 'i', 'dare', 'say', 'you', 'think', 'my', 'letter', 'already', 'long', 'enough', 'but', 'i', 'must', 'not', 'conclude', 'without', 'begg', 'your', 'pardon', 'for', 'not', 'obey', 'your', 'command', 'in', 'send', 'the', 'lace', 'you', 'order', 'i', 'upon', 'my', 'word', 'i', 'can', 'yet', 'find', 'none', 'that', 'be', 'not', 'dearer', 'than', 'you', 'may', 'buy', 'it', 'at', 'london', 'if', 'you', 'want', 'any', 'india', 'goods', 'here', 'be', 'great', 'variety', 'of', 'penny', 'worth', 'and', 'i', 'shall', 'follow', 'your', 'order', 'with', 'great', 'pleasure', 'and', 'exactness', 'be', 'dear', 'madam']","['moi', 'moi', 'hâter', 'de', 'vous', 'apprendre', 'son', 'chere', 'dame', 'que', 'moi', 'ne', 'avoir', 'point', 'encore', 'essuyer', 'le', 'fatigue', 'insupportable', 'dont', 'vous', 'moi', 'avoir', 'menacer', 'moi', 'être', 'à', 'le', 'contraire', 'de', 'son', 'voyage', 'nous', 'faire', 'un', 'si', 'petit', 'journée', 'que', 'lui', 'moi', 'sembler', 'plutôt', 'être', 'en', 'partie', 'de', 'plaisir', 'que', 'en', 'route', 'rien', 'ne', 'être', 'plus', 'agréable', 'que', 'de', 'voyager', 'en', 'hollande', 'ce', 'pays', 'ressembler', 'à', 'un', 'grand', 'jardin', 'tout', 'le', 'chemin', 'y', 'être', 'bien', 'paver', 'border', 'un', 'deux', 'côté', 'de', 'arbre', 'qui', 'eux', 'couvrir', 'de', 'son', 'ombre', 'on', 'y', 'voir', 'aussi', 'un', 'grand', 'canal', 'où', 'le', 'bateau', 'soi', 'croiser', 'sans', 'cesse', 'de', 'vingt', 'pas', 'en', 'vingt', 'pas', 'on', 'découvrir', 'quelque', 'village', 'de', 'quatre', 'heure', 'en', 'quatre', 'heure', 'quelque', 'grand', 'ville', 'moi', 'être', 'actuellement', 'dans', 'un', 'de', 'le', 'plus', 'beau', 'village', 'de', 'le', 'monde', 'on', 'y', 'voir', 'plusieurs', 'quarré', 'ou', 'place', 'environner', 'un', 'beau', 'édifice', 'planter', 'de', 'grand', 'arbre', 'touffu', 'qui', 'y', 'faire', 'un', 'effet', 'le', 'être', 'à', 'le', 'haye', 'ce', 'que', 'le', 'le', 'mail', 'être', 'à', 'londres', 'le', 'personne', 'de', 'qualité', 'aller', 'y', 'prendre', 'le', 'air', 'à', 'pied', 'dans', 'son', 'voiture', 'lui', 'y', 'avoir', 'un', 'boutique', 'où', 'on', 'trouver', 'divers', 'rafraîchissemen', 'moi', 'avoir', 'avoir', 'plusieurs', 'jardin', 'magnifique', 'mais', 'moi', 'ne', 'vous', 'en', 'faire', 'pas', 'le', 'description', 'moi', 'craindre', 'de', 'vous', 'ennuyer', 'son', 'lettre', 'vous', 'paroître', 'sans', 'doute', 'déjà', 'trop', 'long', 'moi', 'ne', 'lui', 'achever', 'cependant', 'pas', 'sans', 'vous', 'faire', 'excuse', 'de', 'ne', 'vous', 'avoir', 'point', 'envoyer', 'le', 'dentelle', 'que', 'vous', 'moi', 'avoir', 'demander', 'lui', 'être', 'en', 'vérité', 'plus', 'cher', 'ici', 'que', 'à', 'londres', 'mais', 'le', 'marchandise', 'de', 'le', 'indes', 'y', 'faire', 'à', 'très', 'marché', 'si', 'vous', 'en', 'vouloir', 'moi', 'moi', 'acquitter', 'de', 'son', 'commission', 'avec', 'beaucoup', 'de', 'plaisir', 'de', 'exactitude', 'moi', 'être', 'son', 'chere']"
LTR-003,"['i', 'be', 'extremely', 'sorry', 'my', 'dear', 'that', 'your', 'fear', 'of', 'disoblige', 'your', 'relation', 'and', 'their', 'fear', 'for', 'your', 'health', 'and', 'safety', 'have', 'hinder', 'i', 'from', 'enjoy', 'the', 'happiness', 'of', 'your', 'company', 'and', 'you', 'the', 'pleasure', 'of', 'a', 'divert', 'journey', 'i', 'receive', 'some', 'degree', 'of', 'mortification', 'from', 'every', 'agreeable', 'novelty', 'or', 'pleasing', 'prospect', 'by', 'the', 'reflection', 'of', 'your', 'have', 'so', 'unluckily', 'miss', 'the', 'delight', 'which', 'i', 'know', 'it', 'would', 'have', 'give', 'you', 'if', 'you', 'be', 'with', 'i', 'in', 'this', 'town', 'you', 'would', 'be', 'ready', 'to', 'expect', 'to', 'receive', 'visit', 'from', 'your', 'nottingham', 'friend', 'no', 'two', 'place', 'be', 'ever', 'more', 'resemble', 'one', 'have', 'but', 'to', 'give', 'the', 'maese', 'the', 'name', 'of', 'the', 'trent', 'and', 'there', 'be', 'no', 'distinguish', 'the', 'prospect', 'the', 'house', 'like', 'that', 'of', 'nottingham', 'be', 'build', 'one', 'above', 'another', 'and', 'be', 'intermixe', 'in', 'the', 'same', 'manner', 'with', 'tree', 'and', 'garden', 'the', 'tower', 'they', 'call', 'julius', 'caesar', 'have', 'the', 'same', 'situation', 'with', 'nottingham', 'castle', 'and', 'i', 'can', 'not', 'help', 'fancy', 'i', 'see', 'from', 'it', 'the', 'trentfield', 'adboulton', 'place', 'so', 'well', 'know', 'to', 'we', 'te', 'true', 'the', 'fortification', 'make', 'a', 'considerable', 'difference', 'all', 'the', 'learn', 'in', 'the', 'art', 'of', 'war', 'bestow', 'great', 'commendation', 'on', 'they', 'for', 'my', 'part', 'that', 'know', 'nothing', 'of', 'the', 'matter', 'i', 'shall', 'content', 'myself', 'with', 'tell', 'you', 'tis', 'a', 'very', 'pretty', 'walk', 'on', 'the', 'rampart', 'on', 'which', 'there', 'be', 'a', 'tower', 'very', 'deservedly', 'call', 'the', 'belvidera', 'where', 'person', 'go', 'to', 'drink', 'coffee', 'tea', 'and', 'enjoy', 'one', 'of', 'the', 'fine', 'prospect', 'in', 'the', 'world', 'the', 'public', 'walk', 'have', 'no', 'great', 'beauty', 'but', 'the', 'thick', 'shade', 'of', 'the', 'tree', 'which', 'be', 'solemnly', 'delightful', 'but', 'i', 'must', 'not', 'forget', 'to', 'take', 'notice', 'of', 'the', 'bridge', 'which', 'appear', 'very', 'surprising', 'to', 'i', 'it', 'be', 'large', 'enough', 'to', 'hold', 'hundred', 'of', 'man', 'with', 'horse', 'and', 'carriage', 'they', 'give', 'the', 'value', 'of', 'a', 'english', 'two', 'pence', 'to', 'get', 'upon', 'it', 'and', 'then', 'away', 'they', 'go', 'bridge', 'and', 'all', 'to', 'the', 'other', 'side', 'of', 'the', 'river', 'with', 'so', 'slow', 'a', 'motion', 'one', 'be', 'hardly', 'sensible', 'of', 'any', 'at', 'all', 'i', 'be', 'yesterday', 'at', 'the', 'french', 'church', 'and', 'stare', 'very', 'much', 'at', 'their', 'manner', 'of', 'service', 'the', 'parson', 'clapp', 'on', 'a', 'broad', 'brimm', 'hat', 'in', 'the', 'first', 'place', 'which', 'give', 'he', 'entirely', 'the', 'air', 'of', 'call', 'in', 'bartholomew', 'fair', 'which', 'he', 'keep', 'up', 'by', 'extraordinary', 'antic', 'gesture', 'and', 'preach', 'much', 'such', 'stuff', 'as', 'the', 'other', 'talk', 'to', 'the', 'puppet', 'however', 'the', 'congregation', 'seem', 'to', 'receive', 'it', 'with', 'great', 'devotion', 'and', 'i', 'be', 'inform', 'by', 'some', 'of', 'his', 'flock', 'that', 'he', 'be', 'a', 'person', 'of', 'particular', 'fame', 'amongst', 'they', 'i', 'believe', 'by', 'this', 'time', 'you', 'be', 'as', 'much', 'tired', 'with', 'my', 'account', 'of', 'he', 'as', 'i', 'be', 'with', 'his', 'sermon', 'but', 'i', 'be', 'sure', 'your', 'brother', 'will', 'excuse', 'a', 'digression', 'in', 'favour', 'of', 'the', 'church', 'of', 'england', 'you', 'know', 'speak', 'disrespectfully', 'of', 'the', 'calvinist', 'be', 'the', 'same', 'thing', 'as', 'speak', 'honourably', 'of', 'the', 'church', 'adieu', 'my', 'dear', 'always', 'remember', 'i', 'and', 'be', 'assure', 'i', 'can', 'never', 'forget', 'you']","['moi', 'être', 'bien', 'fâcher', 'son', 'chere', 'que', 'le', 'inquiétude', 'de', 'son', 'paren', 'sur', 'son', 'santé', 'son', 'soumission', 'à', 'son', 'volonté', 'nous', 'priver', 'moi', 'de', 'le', 'satisfaction', 'de', 'être', 'avec', 'vous', 'vous', 'de', 'celui', 'de', 'faire', 'un', 'voyage', 'agréable', 'lorsque', 'moi', 'rencontrer', 'de', 'ce', 'objet', 'qui', 'charmer', 'le', 'vue', 'moi', 'être', 'saisir', 'de', 'tristesse', 'parce', 'que', 'vous', 'être', 'priver', 'de', 'le', 'plaisir', 'de', 'lui', 'contempler', 'avec', 'moi', 'si', 'vous', 'être', 'à', 'nimegue', 'vous', 'attendre', 'à', 'chaque', 'instant', 'un', 'visite', 'de', 'son', 'paren', 'qui', 'être', 'à', 'nottingham', 'ce', 'deux', 'ville', 'soi', 'ressembler', 'parfaitement', 'lui', 'ne', 'y', 'avoir', 'un', 'différence', 'que', 'entre', 'le', 'nom', 'de', 'meuse', 'de', 'trent', 'le', 'coup', 'de', 'œil', 'être', 'le', 'même', 'le', 'maison', 'comme', 'celui', 'de', 'nottingham', 'être', 'bâtir', 'le', 'un', 'sur', 'le', 'autre', 'de', 'jardin', 'de', 'arbre', 'le', 'tour', 'de', 'être', 'situer', 'comme', 'le', 'château', 'de', 'nottingham', 'moi', 'avoir', 'monter', 'dessus', 'moi', 'avoir', 'croire', 'voir', 'le', 'plaine', 'de', 'le', 'trent', 'adboulton', 'lieu', 'qui', 'nous', 'être', 'si', 'connaître', 'lui', 'y', 'avoir', 'cependant', 'de', 'le', 'différence', 'entre', 'le', 'fortification', 'tout', 'le', 'connoisseur', 'vanter', 'beaucoup', 'celui', 'de', 'nimegue', 'pour', 'moi', 'qui', 'ne', 'moi', 'y', 'connoître', 'point', 'moi', 'vous', 'dire', 'seulement', 'que', 'le', 'promenade', 'qui', 'être', 'sur', 'le', 'rempart', 'être', 'assez', 'agréable', 'on', 'y', 'trouver', 'un', 'tour', 'nommer', 'à', 'juste', 'titre', 'le', 'belveder', 'ce', 'être', 'un', 'de', 'le', 'plus', 'beau', 'point', 'de', 'vue', 'de', 'le', 'monde', 'on', 'y', 'prendre', 'de', 'le', 'thé', 'de', 'le', 'caffé', 'le', 'promenade', 'public', 'ne', 'avoir', 'un', 'autre', 'agrément', 'que', 'le', 'ombrage', 'épais', 'qui', 'y', 'regner', 'moi', 'oublier', 'de', 'vous', 'parler', 'de', 'le', 'pont', 'qui', 'être', 'un', 'chose', 'surprenant', 'lui', 'être', 'assez', 'spacieux', 'pour', 'contenir', 'trois', 'ou', 'quatre', 'cents', 'personne', 'outre', 'un', 'cheval', 'un', 'voiture', 'pour', 'y', 'monter', 'lui', 'en', 'coûter', 'deux', 'sol', 'de', 'angleterre', 'ce', 'pont', 'partir', 'porter', 'le', 'passan', 'de', 'le', 'autre', 'côté', 'de', 'le', 'riviere', 'mais', 'si', 'lentement', 'que', 'à', 'peine', 'soi', 'apercevoir', 'on', 'que', 'on', 'être', 'transporter', 'moi', 'aller', 'hier', 'à', 'le', 'église', 'de', 'le', 'françois', 'examiner', 'son', 'rire', 'avec', 'curiosité', 'le', 'ministre', 'commencer', 'de', 'abord', 'par', 'frapper', 'sur', 'un', 'chapeau', 'à', 'grand', 'bord', 'ce', 'qui', 'lui', 'dennoir', 'le', 'air', 'de', 'ce', 'homme', 'de', 'le', 'foire', 'de', 'saint', 'barthelemi', 'lui', 'continuer', 'avec', 'un', 'geste', 'qui', 'annoncer', 'le', 'antiquité', 'enfin', 'prêcher', 'à', 'peu', 'près', 'de', 'le', 'même', 'maniere', 'que', 'le', 'autre', 'débiter', 'son', 'drogue', 'à', 'le', 'marionnette', 'à', 'le', 'reste', 'on', 'lui', 'écoutrir', 'avec', 'beaucoup', 'de', 'attention', 'de', 'son', 'troupeau', 'moi', 'assurer', 'que', 'lui', 'passer', 'pour', 'un', 'homme', 'de', 'mérite', 'moi', 'magine', 'que', 'vous', 'être', 'aussi', 'fatigué', 'de', 'son', 'récit', 'que', 'moi', 'lui', 'faire', 'de', 'son', 'sermon', 'mais', 'monsieur', 'son', 'frere', 'excuser', 'un', 'digression', 'en', 'faveur', 'de', 'le', 'église', 'anglican', 'vous', 'sçavoir', 'que', 'lui', 'y', 'avoir', 'autant', 'de', 'mérite', 'à', 'parler', 'peu', 'respectueusement', 'de', 'le', 'calviniste', 'que', 'à', 'parler', 'honorablement', 'de', 'le', 'église', 'adieu', 'son', 'chere', 'souvenir', 'vous', 'toujours', 'de', 'moi', 'être', 'persuader', 'que', 'moi', 'ne', 'vous', 'oublier', 'jamais']"
